企业ID,行业名称,所在城市,城市等级,零售品类,企业信用评分,月均营收（万元）,月均成本（万元）,员工人数,是否通过贷款,利润(万元)
RETL-202512-971551,零售行业,唐山,三线及以下,文具零售,885.0,126.1,77.2,40,通过,48.89999999999999
RETL-202512-724527,零售行业,广州,一线城市,综合商超,749.0,321.8,234.7,22,通过,87.10000000000002
RETL-202512-186756,零售行业,宁波,二线城市,家电零售,825.0,242.0,190.0,21,通过,52.0
RETL-202512-602904,零售行业,长沙,二线城市,文具零售,897.0,248.6,151.8,16,通过,96.79999999999998
RETL-202512-945343,零售行业,西安,新一线城市,综合商超,721.0,287.9,194.7,42,通过,93.19999999999999
RETL-202512-935084,零售行业,泉州,三线及以下,家电零售,845.0,381.5,320.2,26,通过,61.30000000000001
RETL-202512-562395,零售行业,阜阳,三线及以下,家电零售,950.0,19.0,13.6,15,通过,5.4
RETL-202512-144646,零售行业,成都,新一线城市,服饰零售,845.0,200.7,141.4,24,通过,59.29999999999998
RETL-202512-816898,零售行业,天津,新一线城市,服饰零售,1100.0,443.9,313.9,55,通过,130.0
RETL-202512-713446,零售行业,大连,二线城市,便利店,931.0,296.4,239.0,34,通过,57.39999999999998
RETL-202512-711776,零售行业,上海,一线城市,服饰零售,719.0,269.0,218.6,48,通过,50.400000000000006
RETL-202512-984454,零售行业,杭州,新一线城市,综合商超,934.0,318.7,242.1,12,通过,76.6
RETL-202512-962143,零售行业,济南,二线城市,文具零售,950.0,365.2,292.2,11,拒绝,73.0
RETL-202512-178743,零售行业,厦门,二线城市,文具零售,949.0,203.3,122.7,6,通过,80.60000000000001
RETL-202512-037581,零售行业,宁波,二线城市,服饰零售,871.0,58.5,49.1,7,通过,9.399999999999999
RETL-202512-024281,零售行业,广州,一线城市,综合商超,874.0,996.2,646.7,74,通过,349.5
RETL-202512-864953,零售行业,苏州,新一线城市,生鲜零售,729.0,160.2,128.5,9,通过,31.69999999999999
RETL-202512-818827,零售行业,哈尔滨,二线城市,便利店,768.0,486.6,383.1,51,通过,103.5
RETL-202512-193263,零售行业,沈阳,二线城市,服饰零售,700.0,44.6,26.8,30,通过,17.8
RETL-202512-341107,零售行业,济南,二线城市,家电零售,711.0,103.0,63.8,7,通过,39.2
RETL-202512-430612,零售行业,沈阳,二线城市,美妆零售,824.0,217.7,158.4,28,通过,59.29999999999998
RETL-202512-791149,零售行业,杭州,新一线城市,文具零售,758.0,92.4,59.4,11,通过,33.00000000000001
RETL-202512-606937,零售行业,武汉,新一线城市,生鲜零售,871.0,171.6,105.8,23,通过,65.8
RETL-202512-112102,零售行业,哈尔滨,二线城市,服饰零售,1050.0,278.9,225.8,15,通过,53.099999999999966
RETL-202512-826090,零售行业,武汉,新一线城市,文具零售,744.0,275.1,233.7,33,通过,41.400000000000034
RETL-202512-729037,零售行业,宁波,二线城市,美妆零售,814.0,322.5,236.7,12,拒绝,85.80000000000001
RETL-202512-122199,零售行业,武汉,新一线城市,便利店,837.0,383.1,285.1,48,通过,98.0
RETL-202512-158163,零售行业,武汉,新一线城市,家电零售,875.0,202.2,130.1,47,通过,72.1
RETL-202512-571619,零售行业,深圳,一线城市,生鲜零售,940.0,11.9,7.6,13,通过,4.300000000000001
RETL-202512-487100,零售行业,济南,二线城市,服饰零售,770.0,847.6,517.8,88,通过,329.80000000000007
RETL-202512-443318,零售行业,宁波,二线城市,便利店,1100.0,5000.0,4242.1,61,通过,757.8999999999996
RETL-202512-209794,零售行业,济南,二线城市,综合商超,776.0,395.2,292.2,42,通过,103.0
RETL-202512-847596,零售行业,青岛,二线城市,服饰零售,891.0,258.6,202.3,22,通过,56.30000000000001
RETL-202512-189172,零售行业,厦门,二线城市,美妆零售,865.0,364.9,283.9,55,拒绝,81.0
RETL-202512-967618,零售行业,哈尔滨,二线城市,美妆零售,758.0,86.9,60.5,6,通过,26.400000000000006
RETL-202512-390510,零售行业,潍坊,三线及以下,文具零售,922.0,382.8,250.6,20,通过,132.20000000000002
RETL-202512-728001,零售行业,广州,一线城市,服饰零售,772.0,260.6,171.7,21,通过,88.90000000000003
RETL-202512-449825,零售行业,苏州,新一线城市,综合商超,843.0,53.6,37.0,20,通过,16.6
RETL-202512-959493,零售行业,邯郸,三线及以下,服饰零售,804.0,500.8,340.2,119,通过,160.60000000000002
RETL-202512-275003,零售行业,长沙,二线城市,便利店,1050.0,687.2,514.7,114,通过,172.5
RETL-202512-019734,零售行业,上海,一线城市,综合商超,766.0,151.0,104.5,35,通过,46.5
RETL-202512-141678,零售行业,成都,新一线城市,服饰零售,733.0,229.9,155.5,45,通过,74.4
RETL-202512-562521,零售行业,西安,新一线城市,文具零售,774.0,823.6,553.8,76,通过,269.80000000000007
RETL-202512-825735,零售行业,青岛,二线城市,文具零售,905.0,41.1,32.7,10,通过,8.399999999999999
RETL-202512-911426,零售行业,北京,一线城市,美妆零售,794.0,147.7,93.4,40,通过,54.29999999999998
RETL-202512-991431,零售行业,泉州,三线及以下,综合商超,866.0,70.5,46.6,18,通过,23.9
RETL-202512-916383,零售行业,沈阳,二线城市,家电零售,939.0,311.0,255.7,9,通过,55.30000000000001
RETL-202512-849220,零售行业,唐山,三线及以下,家电零售,863.0,206.6,170.6,59,通过,36.0
RETL-202512-682945,零售行业,哈尔滨,二线城市,服饰零售,930.0,61.7,49.0,28,通过,12.700000000000003
RETL-202512-987192,零售行业,苏州,新一线城市,服饰零售,942.0,268.8,163.7,57,通过,105.10000000000002
RETL-202512-996303,零售行业,唐山,三线及以下,美妆零售,736.0,273.8,208.6,38,通过,65.20000000000002
RETL-202512-889688,零售行业,武汉,新一线城市,家电零售,783.0,48.9,35.6,42,通过,13.299999999999997
RETL-202512-094089,零售行业,泉州,三线及以下,服饰零售,823.0,31.1,24.9,37,通过,6.200000000000003
RETL-202512-617769,零售行业,杭州,新一线城市,家电零售,820.0,772.2,578.7,113,通过,193.5
RETL-202512-419104,零售行业,泉州,三线及以下,便利店,852.0,,,17,通过,
RETL-202512-983411,零售行业,长沙,二线城市,服饰零售,927.0,300.1,186.9,8,通过,113.20000000000002
RETL-202512-194962,零售行业,成都,新一线城市,综合商超,859.0,,,18,通过,
RETL-202512-516288,零售行业,潍坊,三线及以下,服饰零售,785.0,471.0,399.0,47,通过,72.0
RETL-202512-654236,零售行业,盐城,三线及以下,家电零售,836.0,321.0,265.5,11,通过,55.5
RETL-202512-591145,零售行业,哈尔滨,二线城市,综合商超,786.0,118.2,93.9,33,通过,24.299999999999997
RETL-202512-477989,零售行业,盐城,三线及以下,便利店,855.0,143.9,121.5,7,通过,22.400000000000006
RETL-202512-258352,零售行业,阜阳,三线及以下,综合商超,736.0,246.8,166.5,59,通过,80.30000000000001
RETL-202512-887883,零售行业,大连,二线城市,综合商超,839.0,195.2,155.8,60,通过,39.39999999999998
RETL-202512-954593,零售行业,大连,二线城市,家电零售,762.0,60.5,50.1,0,通过,10.399999999999999
RETL-202512-327043,零售行业,南京,新一线城市,综合商超,787.0,700.2,537.8,103,通过,162.4000000000001
RETL-202512-715422,零售行业,大连,二线城市,美妆零售,867.0,480.2,375.7,13,通过,104.5
RETL-202512-196926,零售行业,保定,三线及以下,便利店,798.0,93.1,64.6,22,通过,28.5
RETL-202512-164693,零售行业,南京,新一线城市,便利店,931.0,556.2,468.6,80,通过,87.60000000000002
RETL-202512-744739,零售行业,南京,新一线城市,美妆零售,763.0,380.4,311.3,60,通过,69.09999999999997
RETL-202512-398145,零售行业,天津,新一线城市,综合商超,731.0,580.0,460.4,83,通过,119.60000000000002
RETL-202512-162878,零售行业,大连,二线城市,便利店,738.0,77.7,54.4,34,通过,23.300000000000004
RETL-202512-874232,零售行业,杭州,新一线城市,家电零售,781.0,65.7,45.8,40,通过,19.900000000000006
RETL-202512-126477,零售行业,苏州,新一线城市,文具零售,878.0,88.8,70.1,53,通过,18.700000000000003
RETL-202512-655099,零售行业,盐城,三线及以下,综合商超,701.0,664.8,557.2,85,通过,107.59999999999991
RETL-202512-626397,零售行业,苏州,新一线城市,便利店,910.0,297.6,206.4,39,拒绝,91.20000000000002
RETL-202512-484696,零售行业,北京,一线城市,便利店,940.0,387.9,271.7,16,通过,116.19999999999999
RETL-202512-655712,零售行业,西安,新一线城市,便利店,776.0,179.5,120.7,37,通过,58.8
RETL-202512-478490,零售行业,潍坊,三线及以下,综合商超,890.0,676.7,433.9,111,通过,242.80000000000007
RETL-202512-492291,零售行业,邯郸,三线及以下,文具零售,835.0,422.1,332.4,12,通过,89.70000000000005
RETL-202512-327004,零售行业,广州,一线城市,美妆零售,843.0,133.8,102.0,32,通过,31.80000000000001
RETL-202512-178157,零售行业,盐城,三线及以下,美妆零售,719.0,172.2,139.4,41,通过,32.79999999999998
RETL-202512-023960,零售行业,苏州,新一线城市,服饰零售,876.0,987.3,772.5,100,通过,214.79999999999995
RETL-202512-877017,零售行业,青岛,二线城市,综合商超,900.0,296.3,204.6,500,通过,91.70000000000002
RETL-202512-629803,零售行业,邯郸,三线及以下,综合商超,735.0,807.9,673.9,64,通过,134.0
RETL-202512-108751,零售行业,邯郸,三线及以下,便利店,744.0,421.2,326.3,16,通过,94.89999999999998
RETL-202512-069949,零售行业,广州,一线城市,服饰零售,816.0,326.4,259.4,28,通过,67.0
RETL-202512-729610,零售行业,唐山,三线及以下,综合商超,923.0,520.0,339.9,69,通过,180.10000000000002
RETL-202512-689088,零售行业,成都,新一线城市,文具零售,785.0,190.5,129.9,49,通过,60.599999999999994
RETL-202512-572010,零售行业,哈尔滨,二线城市,综合商超,712.0,264.9,160.1,47,拒绝,104.79999999999998
RETL-202512-418303,零售行业,阜阳,三线及以下,便利店,756.0,99.6,78.3,40,通过,21.299999999999997
RETL-202512-219550,零售行业,哈尔滨,二线城市,生鲜零售,915.0,253.1,184.2,34,通过,68.9
RETL-202512-316403,零售行业,常州,三线及以下,生鲜零售,805.0,997.4,718.7,77,通过,278.69999999999993
RETL-202512-772926,零售行业,厦门,二线城市,便利店,738.0,325.1,231.2,52,通过,93.90000000000003
RETL-202512-419195,零售行业,杭州,新一线城市,美妆零售,794.0,721.9,532.9,71,通过,189.0
RETL-202512-026086,零售行业,潍坊,三线及以下,家电零售,817.0,68.2,50.3,19,通过,17.900000000000006
RETL-202512-858636,零售行业,泉州,三线及以下,综合商超,748.0,325.8,196.6,60,通过,129.20000000000002
RETL-202512-871019,零售行业,成都,新一线城市,生鲜零售,840.0,393.1,272.6,59,通过,120.5
RETL-202512-186093,零售行业,武汉,新一线城市,生鲜零售,912.0,78.3,49.6,19,通过,28.699999999999996
RETL-202512-671371,零售行业,阜阳,三线及以下,服饰零售,718.0,665.5,412.6,64,通过,252.89999999999998
RETL-202512-696279,零售行业,潍坊,三线及以下,综合商超,1100.0,140.0,94.6,46,通过,45.400000000000006
RETL-202512-869712,零售行业,哈尔滨,二线城市,家电零售,738.0,274.2,208.3,15,通过,65.89999999999998
RETL-202512-333011,零售行业,邯郸,三线及以下,综合商超,937.0,114.2,83.2,23,通过,31.0
RETL-202512-682014,零售行业,大连,二线城市,综合商超,838.0,349.8,280.7,46,通过,69.10000000000002
RETL-202512-942044,零售行业,大连,二线城市,美妆零售,777.0,333.1,248.1,59,通过,85.00000000000003
RETL-202512-750708,零售行业,沈阳,二线城市,服饰零售,942.0,81.2,51.4,25,通过,29.800000000000004
RETL-202512-976831,零售行业,阜阳,三线及以下,美妆零售,782.0,992.8,801.4,118,通过,191.39999999999998
RETL-202512-897974,零售行业,保定,三线及以下,服饰零售,937.0,134.4,101.1,22,通过,33.30000000000001
RETL-202512-242418,零售行业,南京,新一线城市,文具零售,728.0,52.8,42.5,13,通过,10.299999999999997
RETL-202512-635885,零售行业,长沙,二线城市,文具零售,755.0,,,30,通过,
RETL-202512-928423,零售行业,保定,三线及以下,美妆零售,830.0,290.9,222.2,8,通过,68.69999999999999
RETL-202512-510882,零售行业,阜阳,三线及以下,美妆零售,804.0,171.5,143.5,56,通过,28.0
RETL-202512-351200,零售行业,哈尔滨,二线城市,便利店,748.0,247.9,195.3,8,通过,52.599999999999994
RETL-202512-200008,零售行业,常州,三线及以下,美妆零售,892.0,135.6,101.7,25,通过,33.89999999999999
RETL-202512-380046,零售行业,苏州,新一线城市,家电零售,937.0,157.7,97.7,41,通过,59.999999999999986
RETL-202512-913500,零售行业,泉州,三线及以下,服饰零售,784.0,274.8,193.9,52,通过,80.9
RETL-202512-623653,零售行业,青岛,二线城市,生鲜零售,714.0,322.9,265.2,55,通过,57.69999999999999
RETL-202512-773017,零售行业,长沙,二线城市,美妆零售,847.0,695.4,422.3,100,通过,273.09999999999997
RETL-202512-303594,零售行业,青岛,二线城市,美妆零售,796.0,264.4,175.6,37,通过,88.79999999999998
RETL-202512-268850,零售行业,唐山,三线及以下,文具零售,799.0,100.7,69.4,13,通过,31.299999999999997
RETL-202512-398913,零售行业,青岛,二线城市,生鲜零售,869.0,250.9,193.7,57,通过,57.20000000000002
RETL-202512-793760,零售行业,广州,一线城市,生鲜零售,918.0,,,58,通过,
RETL-202512-584515,零售行业,盐城,三线及以下,家电零售,764.0,149.6,105.1,6,通过,44.5
RETL-202512-379566,零售行业,西安,新一线城市,服饰零售,791.0,222.6,160.0,47,通过,62.599999999999994
RETL-202512-713246,零售行业,厦门,二线城市,家电零售,871.0,237.7,180.5,46,通过,57.19999999999999
RETL-202512-401430,零售行业,长沙,二线城市,生鲜零售,924.0,378.7,304.1,5,通过,74.59999999999997
RETL-202512-049001,零售行业,西安,新一线城市,服饰零售,863.0,598.3,444.5,62,通过,153.79999999999995
RETL-202512-145131,零售行业,泉州,三线及以下,文具零售,908.0,61.6,46.7,52,通过,14.899999999999999
RETL-202512-832185,零售行业,广州,一线城市,便利店,882.0,954.1,631.2,79,通过,322.9
RETL-202512-484100,零售行业,北京,一线城市,美妆零售,755.0,189.7,151.2,20,通过,38.5
RETL-202512-023135,零售行业,宁波,二线城市,文具零售,811.0,345.2,285.4,41,通过,59.80000000000001
RETL-202512-831283,零售行业,成都,新一线城市,综合商超,827.0,994.2,769.5,85,通过,224.70000000000005
RETL-202512-124172,零售行业,阜阳,三线及以下,家电零售,927.0,320.5,224.0,43,通过,96.5
RETL-202512-071040,零售行业,大连,二线城市,生鲜零售,736.0,167.3,111.0,9,通过,56.30000000000001
RETL-202512-688197,零售行业,重庆,新一线城市,服饰零售,754.0,169.6,128.7,24,通过,40.900000000000006
RETL-202512-323708,零售行业,重庆,新一线城市,美妆零售,840.0,99.9,82.4,8,通过,17.5
RETL-202512-645833,零售行业,潍坊,三线及以下,家电零售,707.0,58.9,37.2,26,通过,21.699999999999996
RETL-202512-652451,零售行业,深圳,一线城市,综合商超,901.0,338.4,274.3,20,通过,64.09999999999997
RETL-202512-839331,零售行业,长沙,二线城市,服饰零售,788.0,389.6,279.8,16,通过,109.80000000000001
RETL-202512-118212,零售行业,潍坊,三线及以下,服饰零售,813.0,268.9,219.1,12,通过,49.79999999999998
RETL-202512-863166,零售行业,南京,新一线城市,文具零售,700.0,794.6,481.4,72,通过,313.20000000000005
RETL-202512-799434,零售行业,阜阳,三线及以下,家电零售,798.0,873.3,719.6,97,通过,153.69999999999993
RETL-202512-040653,零售行业,厦门,二线城市,生鲜零售,892.0,165.5,127.8,32,通过,37.7
RETL-202512-522112,零售行业,哈尔滨,二线城市,美妆零售,854.0,262.5,191.6,58,通过,70.9
RETL-202512-001364,零售行业,北京,一线城市,生鲜零售,931.0,159.8,130.4,60,通过,29.400000000000006
RETL-202512-136323,零售行业,西安,新一线城市,美妆零售,711.0,855.8,513.6,97,通过,342.19999999999993
RETL-202512-192452,零售行业,阜阳,三线及以下,美妆零售,756.0,370.4,308.6,22,通过,61.799999999999955
RETL-202512-197489,零售行业,西安,新一线城市,综合商超,787.0,581.9,445.8,112,通过,136.09999999999997
RETL-202512-801259,零售行业,深圳,一线城市,美妆零售,711.0,389.9,314.3,11,拒绝,75.59999999999997
RETL-202512-386262,零售行业,青岛,二线城市,家电零售,784.0,91.3,56.9,45,通过,34.4
RETL-202512-180237,零售行业,成都,新一线城市,便利店,713.0,41.5,28.0,19,通过,13.5
RETL-202512-845181,零售行业,北京,一线城市,便利店,870.0,61.7,49.3,19,通过,12.400000000000006
RETL-202512-711556,零售行业,唐山,三线及以下,综合商超,850.0,478.3,379.7,50,通过,98.60000000000002
RETL-202512-858442,零售行业,青岛,二线城市,美妆零售,887.0,272.2,226.5,56,通过,45.69999999999999
RETL-202512-339314,零售行业,长沙,二线城市,美妆零售,898.0,237.9,161.1,8,通过,76.80000000000001
RETL-202512-164798,零售行业,长沙,二线城市,便利店,845.0,291.2,221.6,17,通过,69.6
RETL-202512-849079,零售行业,杭州,新一线城市,文具零售,738.0,39.7,33.1,29,通过,6.600000000000001
RETL-202512-770872,零售行业,哈尔滨,二线城市,生鲜零售,777.0,87.5,73.4,57,通过,14.099999999999994
RETL-202512-827481,零售行业,济南,二线城市,家电零售,808.0,228.2,184.8,8,通过,43.39999999999998
RETL-202512-215380,零售行业,常州,三线及以下,文具零售,887.0,296.6,199.3,36,通过,97.30000000000001
RETL-202512-443557,零售行业,厦门,二线城市,美妆零售,747.0,363.3,227.0,10,通过,136.3
RETL-202512-064839,零售行业,哈尔滨,二线城市,美妆零售,931.0,209.0,144.9,47,通过,64.1
RETL-202512-068694,零售行业,武汉,新一线城市,服饰零售,865.0,85.3,60.9,27,通过,24.4
RETL-202512-699701,零售行业,重庆,新一线城市,服饰零售,725.0,157.2,110.6,13,通过,46.599999999999994
RETL-202512-450303,零售行业,泉州,三线及以下,服饰零售,815.0,176.2,141.4,22,通过,34.79999999999998
RETL-202512-388249,零售行业,大连,二线城市,服饰零售,829.0,935.3,638.0,115,通过,297.29999999999995
RETL-202512-696998,零售行业,盐城,三线及以下,家电零售,874.0,50.9,40.4,41,通过,10.5
RETL-202512-347620,零售行业,南京,新一线城市,生鲜零售,947.0,221.9,180.2,32,通过,41.70000000000002
RETL-202512-053089,零售行业,唐山,三线及以下,综合商超,848.0,116.0,83.7,41,通过,32.3
RETL-202512-394876,零售行业,南京,新一线城市,服饰零售,877.0,691.6,477.9,79,通过,213.70000000000005
RETL-202512-898899,零售行业,沈阳,二线城市,便利店,775.0,26.2,20.0,36,通过,6.199999999999999
RETL-202512-793185,零售行业,深圳,一线城市,生鲜零售,849.0,126.2,87.9,60,通过,38.3
RETL-202512-059948,零售行业,武汉,新一线城市,综合商超,727.0,308.6,260.9,26,通过,47.700000000000045
RETL-202512-189918,零售行业,济南,二线城市,生鲜零售,765.0,337.8,204.0,50,通过,133.8
RETL-202512-642136,零售行业,哈尔滨,二线城市,文具零售,834.0,864.6,668.2,74,通过,196.39999999999998
RETL-202512-652030,零售行业,宁波,二线城市,美妆零售,912.0,228.3,173.9,5,通过,54.400000000000006
RETL-202512-244588,零售行业,唐山,三线及以下,服饰零售,856.0,110.8,89.4,11,通过,21.39999999999999
RETL-202512-761046,零售行业,重庆,新一线城市,服饰零售,857.0,252.6,158.9,11,通过,93.69999999999999
RETL-202512-591943,零售行业,长沙,二线城市,美妆零售,888.0,70.0,56.6,36,通过,13.399999999999999
RETL-202512-552985,零售行业,宁波,二线城市,文具零售,736.0,255.5,197.4,26,通过,58.099999999999994
RETL-202512-004235,零售行业,青岛,二线城市,服饰零售,861.0,97.0,59.7,28,通过,37.3
RETL-202512-875940,零售行业,保定,三线及以下,家电零售,815.0,84.9,66.6,49,通过,18.30000000000001
RETL-202512-449436,零售行业,唐山,三线及以下,文具零售,718.0,193.4,142.3,54,通过,51.099999999999994
RETL-202512-964718,零售行业,西安,新一线城市,综合商超,881.0,293.5,243.8,57,通过,49.69999999999999
RETL-202512-183999,零售行业,苏州,新一线城市,便利店,709.0,248.3,172.1,12,通过,76.20000000000002
RETL-202512-833593,零售行业,沈阳,二线城市,美妆零售,751.0,302.2,183.1,45,拒绝,119.1
RETL-202512-748016,零售行业,上海,一线城市,综合商超,923.0,316.3,216.6,32,通过,99.70000000000002
RETL-202512-344811,零售行业,哈尔滨,二线城市,生鲜零售,817.0,195.1,160.1,21,拒绝,35.0
RETL-202512-561858,零售行业,深圳,一线城市,美妆零售,939.0,325.8,198.9,25,通过,126.9
RETL-202512-506899,零售行业,沈阳,二线城市,美妆零售,947.0,107.9,76.0,18,通过,31.900000000000006
RETL-202512-836816,零售行业,北京,一线城市,生鲜零售,712.0,181.2,146.8,10,通过,34.39999999999998
