企业ID,行业名称,所在城市,城市等级,零售品类,企业信用评分,月均营收（万元）,月均成本（万元）,员工人数,是否通过贷款,利润(万元)
RETL-202512-140513,零售行业,阜阳,三线及以下,家电零售,533.0,125.6,77.6,50,通过,48.0
RETL-202512-445812,零售行业,杭州,新一线城市,家电零售,430.0,177.5,123.1,29,通过,54.400000000000006
RETL-202512-647972,零售行业,长沙,二线城市,美妆零售,553.0,398.1,276.3,43,通过,121.80000000000001
RETL-202512-655319,零售行业,长沙,二线城市,家电零售,506.0,186.6,138.2,24,通过,48.400000000000006
RETL-202512-469038,零售行业,天津,新一线城市,服饰零售,521.0,118.7,77.5,22,拒绝,41.2
RETL-202512-662378,零售行业,广州,一线城市,便利店,580.0,650.6,409.0,61,通过,241.60000000000002
RETL-202512-829230,零售行业,泉州,三线及以下,文具零售,666.0,149.2,103.6,6,拒绝,45.599999999999994
RETL-202512-935780,零售行业,北京,一线城市,便利店,593.0,252.4,203.9,31,拒绝,48.5
RETL-202512-283806,零售行业,哈尔滨,二线城市,美妆零售,479.0,396.2,299.8,6,通过,96.39999999999998
RETL-202512-654171,零售行业,青岛,二线城市,家电零售,460.0,52.7,33.3,22,通过,19.400000000000006
RETL-202512-828215,零售行业,南京,新一线城市,服饰零售,625.0,392.1,304.6,25,通过,87.5
RETL-202512-734689,零售行业,宁波,二线城市,美妆零售,677.0,331.2,252.3,49,拒绝,78.89999999999998
RETL-202512-249260,零售行业,唐山,三线及以下,综合商超,676.0,109.1,68.1,39,通过,41.0
RETL-202512-889964,零售行业,沈阳,二线城市,文具零售,434.0,487.9,379.4,22,通过,108.5
RETL-202512-726126,零售行业,北京,一线城市,生鲜零售,516.0,116.6,98.3,53,通过,18.299999999999997
RETL-202512-602285,零售行业,武汉,新一线城市,综合商超,518.0,251.7,166.7,37,拒绝,85.0
RETL-202512-014733,零售行业,成都,新一线城市,便利店,618.0,296.5,251.7,45,通过,44.80000000000001
RETL-202512-435912,零售行业,盐城,三线及以下,美妆零售,402.0,263.1,219.7,59,通过,43.400000000000034
RETL-202512-811653,零售行业,邯郸,三线及以下,美妆零售,525.0,24.2,16.6,54,通过,7.599999999999998
RETL-202512-210488,零售行业,盐城,三线及以下,文具零售,554.0,315.3,248.2,58,通过,67.10000000000002
RETL-202512-467947,零售行业,苏州,新一线城市,综合商超,541.0,222.3,187.7,17,通过,34.60000000000002
RETL-202512-157891,零售行业,苏州,新一线城市,服饰零售,669.0,118.1,91.4,25,通过,26.69999999999999
RETL-202512-689634,零售行业,杭州,新一线城市,综合商超,467.0,167.0,100.6,41,通过,66.4
RETL-202512-322635,零售行业,厦门,二线城市,生鲜零售,694.0,635.1,434.2,66,通过,200.90000000000003
RETL-202512-994241,零售行业,常州,三线及以下,综合商超,642.0,251.4,202.3,52,通过,49.099999999999994
RETL-202512-880890,零售行业,哈尔滨,二线城市,综合商超,606.0,993.2,641.5,62,通过,351.70000000000005
RETL-202512-024477,零售行业,南京,新一线城市,生鲜零售,629.0,304.7,223.2,27,通过,81.5
RETL-202512-660544,零售行业,长沙,二线城市,生鲜零售,555.0,381.2,230.9,29,通过,150.29999999999998
RETL-202512-674403,零售行业,广州,一线城市,服饰零售,659.0,656.2,452.3,63,通过,203.90000000000003
RETL-202512-884815,零售行业,沈阳,二线城市,家电零售,472.0,310.9,192.6,27,通过,118.29999999999998
RETL-202512-747139,零售行业,深圳,一线城市,综合商超,431.0,233.8,172.0,41,通过,61.80000000000001
RETL-202512-961035,零售行业,阜阳,三线及以下,文具零售,662.0,252.1,161.0,56,通过,91.1
RETL-202512-142379,零售行业,广州,一线城市,生鲜零售,680.0,199.8,137.0,18,通过,62.80000000000001
RETL-202512-827323,零售行业,沈阳,二线城市,便利店,444.0,910.9,712.8,108,通过,198.10000000000002
RETL-202512-767474,零售行业,宁波,二线城市,文具零售,443.0,287.9,210.5,35,通过,77.39999999999998
RETL-202512-438622,零售行业,广州,一线城市,便利店,525.0,220.0,149.1,52,通过,70.9
RETL-202512-210938,零售行业,保定,三线及以下,服饰零售,507.0,400.5,322.6,45,通过,77.89999999999998
RETL-202512-246175,零售行业,常州,三线及以下,服饰零售,524.0,188.9,122.6,52,通过,66.30000000000001
RETL-202512-015107,零售行业,保定,三线及以下,文具零售,525.0,588.4,476.7,80,通过,111.69999999999999
RETL-202512-303439,零售行业,宁波,二线城市,服饰零售,581.0,385.1,259.2,38,通过,125.90000000000003
RETL-202512-942059,零售行业,苏州,新一线城市,便利店,571.0,291.1,240.5,38,通过,50.60000000000002
RETL-202512-747744,零售行业,常州,三线及以下,综合商超,478.0,715.4,584.9,70,通过,130.5
RETL-202512-665075,零售行业,济南,二线城市,便利店,484.0,243.4,206.4,10,通过,37.0
RETL-202512-028687,零售行业,深圳,一线城市,便利店,408.0,225.9,178.9,23,通过,47.0
RETL-202512-028065,零售行业,青岛,二线城市,服饰零售,545.0,174.2,132.8,27,通过,41.39999999999998
RETL-202512-205603,零售行业,南京,新一线城市,家电零售,675.0,332.6,230.4,16,通过,102.20000000000002
RETL-202512-432013,零售行业,重庆,新一线城市,综合商超,537.0,79.0,49.6,29,通过,29.4
RETL-202512-508206,零售行业,沈阳,二线城市,服饰零售,494.0,350.4,228.4,44,通过,121.99999999999997
RETL-202512-535985,零售行业,济南,二线城市,服饰零售,689.0,265.5,212.8,43,通过,52.69999999999999
RETL-202512-469474,零售行业,北京,一线城市,文具零售,475.0,72.1,61.1,5,拒绝,10.999999999999993
RETL-202512-500790,零售行业,北京,一线城市,便利店,529.0,249.1,185.1,33,通过,64.0
RETL-202512-247008,零售行业,大连,二线城市,综合商超,425.0,294.5,199.0,46,通过,95.5
RETL-202512-046622,零售行业,北京,一线城市,综合商超,679.0,187.8,143.5,37,拒绝,44.30000000000001
RETL-202512-948246,零售行业,杭州,新一线城市,文具零售,618.0,214.5,159.2,17,通过,55.30000000000001
RETL-202512-594848,零售行业,泉州,三线及以下,便利店,519.0,273.0,212.4,55,通过,60.599999999999994
RETL-202512-779999,零售行业,大连,二线城市,服饰零售,417.0,444.2,277.5,27,通过,166.7
RETL-202512-113236,零售行业,南京,新一线城市,服饰零售,622.0,242.2,185.8,29,通过,56.39999999999998
RETL-202512-355691,零售行业,宁波,二线城市,综合商超,529.0,176.5,123.1,41,通过,53.400000000000006
RETL-202512-311422,零售行业,唐山,三线及以下,便利店,588.0,384.0,255.5,52,通过,128.5
RETL-202512-011036,零售行业,上海,一线城市,生鲜零售,665.0,128.1,88.6,20,通过,39.5
RETL-202512-545784,零售行业,济南,二线城市,家电零售,476.0,214.4,161.3,29,通过,53.099999999999994
RETL-202512-735108,零售行业,青岛,二线城市,生鲜零售,615.0,150.8,92.1,22,通过,58.70000000000002
RETL-202512-347679,零售行业,上海,一线城市,综合商超,498.0,47.8,29.3,15,通过,18.499999999999996
RETL-202512-564253,零售行业,西安,新一线城市,美妆零售,559.0,133.8,111.6,17,通过,22.200000000000017
RETL-202512-830075,零售行业,济南,二线城市,家电零售,571.0,450.9,334.4,34,通过,116.5
RETL-202512-438194,零售行业,盐城,三线及以下,综合商超,474.0,111.7,94.6,39,通过,17.10000000000001
RETL-202512-850487,零售行业,上海,一线城市,便利店,449.0,389.8,293.5,39,通过,96.30000000000001
RETL-202512-296306,零售行业,深圳,一线城市,文具零售,483.0,44.6,30.0,25,通过,14.600000000000001
RETL-202512-211158,零售行业,宁波,二线城市,美妆零售,509.0,0.0,0.0,9,通过,0.0
RETL-202512-272914,零售行业,苏州,新一线城市,文具零售,683.0,737.5,504.3,118,通过,233.2
RETL-202512-028881,零售行业,潍坊,三线及以下,文具零售,586.0,364.7,263.4,25,拒绝,101.30000000000001
RETL-202512-129365,零售行业,阜阳,三线及以下,便利店,526.0,184.4,131.2,5,通过,53.20000000000002
RETL-202512-105156,零售行业,大连,二线城市,服饰零售,614.0,145.8,90.7,50,拒绝,55.10000000000001
RETL-202512-941794,零售行业,西安,新一线城市,综合商超,583.0,969.3,741.0,82,通过,228.29999999999995
RETL-202512-852529,零售行业,西安,新一线城市,综合商超,493.0,491.4,380.6,41,通过,110.79999999999995
RETL-202512-316721,零售行业,上海,一线城市,便利店,642.0,272.5,224.7,11,通过,47.80000000000001
RETL-202512-321812,零售行业,沈阳,二线城市,美妆零售,694.0,179.2,136.5,26,通过,42.69999999999999
RETL-202512-408768,零售行业,邯郸,三线及以下,综合商超,671.0,171.7,137.5,10,拒绝,34.19999999999999
RETL-202512-709209,零售行业,北京,一线城市,生鲜零售,562.0,301.7,189.7,11,通过,112.0
RETL-202512-799651,零售行业,潍坊,三线及以下,生鲜零售,602.0,627.7,383.4,87,通过,244.30000000000007
RETL-202512-608773,零售行业,济南,二线城市,美妆零售,551.0,702.7,587.0,103,通过,115.70000000000005
RETL-202512-524236,零售行业,天津,新一线城市,美妆零售,410.0,103.8,88.1,35,通过,15.700000000000003
RETL-202512-454703,零售行业,沈阳,二线城市,综合商超,634.0,64.7,52.7,7,拒绝,12.0
RETL-202512-490175,零售行业,宁波,二线城市,家电零售,686.0,211.2,154.7,20,通过,56.5
RETL-202512-922351,零售行业,苏州,新一线城市,生鲜零售,589.0,348.1,260.8,36,通过,87.30000000000001
RETL-202512-253612,零售行业,上海,一线城市,综合商超,406.0,68.0,42.8,38,通过,25.200000000000003
RETL-202512-530270,零售行业,邯郸,三线及以下,便利店,421.0,,,7,通过,
RETL-202512-693793,零售行业,大连,二线城市,文具零售,517.0,193.7,128.9,32,通过,64.79999999999998
RETL-202512-810848,零售行业,泉州,三线及以下,生鲜零售,601.0,79.3,48.3,22,通过,31.0
RETL-202512-169011,零售行业,济南,二线城市,家电零售,546.0,307.6,220.7,47,通过,86.90000000000003
RETL-202512-534109,零售行业,常州,三线及以下,服饰零售,590.0,330.6,235.6,29,通过,95.00000000000003
RETL-202512-273314,零售行业,潍坊,三线及以下,综合商超,463.0,231.9,164.5,44,通过,67.4
RETL-202512-175006,零售行业,广州,一线城市,便利店,642.0,15.6,10.4,35,通过,5.199999999999999
RETL-202512-112426,零售行业,北京,一线城市,文具零售,435.0,45.0,37.7,8,通过,7.299999999999997
RETL-202512-963631,零售行业,阜阳,三线及以下,服饰零售,454.0,426.8,306.6,11,通过,120.19999999999999
RETL-202512-975086,零售行业,西安,新一线城市,服饰零售,638.0,21.8,15.7,15,通过,6.100000000000001
RETL-202512-465310,零售行业,西安,新一线城市,家电零售,565.0,336.2,217.8,20,通过,118.39999999999998
RETL-202512-895088,零售行业,厦门,二线城市,综合商超,631.0,336.5,218.5,22,通过,118.0
RETL-202512-285156,零售行业,盐城,三线及以下,美妆零售,410.0,221.8,170.3,40,通过,51.5
RETL-202512-420853,零售行业,天津,新一线城市,家电零售,654.0,374.7,240.3,21,通过,134.39999999999998
RETL-202512-688134,零售行业,广州,一线城市,美妆零售,440.0,289.6,205.8,56,通过,83.80000000000001
RETL-202512-186639,零售行业,北京,一线城市,便利店,440.0,387.8,269.2,48,通过,118.60000000000002
RETL-202512-394890,零售行业,保定,三线及以下,服饰零售,572.0,330.8,249.5,59,通过,81.30000000000001
RETL-202512-072888,零售行业,武汉,新一线城市,文具零售,643.0,125.4,89.0,43,通过,36.400000000000006
RETL-202512-903358,零售行业,青岛,二线城市,文具零售,646.0,699.8,483.0,77,通过,216.79999999999995
RETL-202512-040829,零售行业,哈尔滨,二线城市,服饰零售,487.0,339.8,235.2,30,通过,104.60000000000002
RETL-202512-734347,零售行业,阜阳,三线及以下,服饰零售,508.0,329.1,260.2,9,通过,68.90000000000003
RETL-202512-090771,零售行业,宁波,二线城市,家电零售,420.0,163.4,129.8,60,通过,33.599999999999994
RETL-202512-620691,零售行业,深圳,一线城市,家电零售,630.0,207.6,173.9,38,通过,33.69999999999999
RETL-202512-301252,零售行业,盐城,三线及以下,综合商超,548.0,,,7,通过,
RETL-202512-830417,零售行业,常州,三线及以下,服饰零售,690.0,,,18,拒绝,
RETL-202512-831299,零售行业,哈尔滨,二线城市,文具零售,594.0,102.1,65.3,15,通过,36.8
RETL-202512-763106,零售行业,北京,一线城市,服饰零售,544.0,248.0,154.8,5,通过,93.19999999999999
RETL-202512-903547,零售行业,济南,二线城市,便利店,623.0,730.0,520.0,63,通过,210.0
RETL-202512-792498,零售行业,阜阳,三线及以下,家电零售,674.0,155.8,121.5,51,通过,34.30000000000001
RETL-202512-637505,零售行业,南京,新一线城市,文具零售,420.0,73.4,49.0,28,通过,24.400000000000006
RETL-202512-572572,零售行业,大连,二线城市,综合商超,563.0,84.1,62.4,6,通过,21.699999999999996
RETL-202512-906818,零售行业,保定,三线及以下,综合商超,575.0,188.3,121.0,26,通过,67.30000000000001
RETL-202512-445091,零售行业,广州,一线城市,综合商超,585.0,356.1,244.2,9,通过,111.90000000000003
RETL-202512-013503,零售行业,宁波,二线城市,便利店,418.0,594.6,459.3,72,拒绝,135.3
RETL-202512-643220,零售行业,济南,二线城市,家电零售,599.0,896.4,707.3,79,通过,189.10000000000002
RETL-202512-943505,零售行业,大连,二线城市,家电零售,522.0,867.6,563.9,73,通过,303.70000000000005
RETL-202512-318447,零售行业,常州,三线及以下,生鲜零售,455.0,63.8,45.1,59,拒绝,18.699999999999996
RETL-202512-144592,零售行业,邯郸,三线及以下,家电零售,451.0,210.2,161.7,6,通过,48.5
RETL-202512-952464,零售行业,常州,三线及以下,文具零售,478.0,222.3,165.3,30,通过,57.0
RETL-202512-242497,零售行业,青岛,二线城市,家电零售,591.0,254.9,208.7,43,通过,46.20000000000002
RETL-202512-950342,零售行业,阜阳,三线及以下,文具零售,595.0,346.1,209.4,53,通过,136.70000000000002
RETL-202512-489478,零售行业,武汉,新一线城市,服饰零售,486.0,273.9,172.9,42,通过,100.99999999999997
RETL-202512-357061,零售行业,深圳,一线城市,便利店,609.0,611.4,449.4,76,通过,162.0
RETL-202512-358489,零售行业,武汉,新一线城市,美妆零售,615.0,327.4,266.1,27,拒绝,61.299999999999955
RETL-202512-895896,零售行业,济南,二线城市,便利店,617.0,683.0,442.1,104,通过,240.89999999999998
RETL-202512-924442,零售行业,重庆,新一线城市,便利店,573.0,112.7,93.0,59,通过,19.700000000000003
RETL-202512-321622,零售行业,阜阳,三线及以下,生鲜零售,504.0,22.7,14.5,15,通过,8.2
RETL-202512-618743,零售行业,西安,新一线城市,文具零售,481.0,81.1,66.9,27,通过,14.199999999999989
RETL-202512-047608,零售行业,苏州,新一线城市,家电零售,668.0,272.5,189.4,27,通过,83.1
RETL-202512-033433,零售行业,长沙,二线城市,美妆零售,625.0,168.9,111.2,42,通过,57.7
RETL-202512-090978,零售行业,宁波,二线城市,综合商超,614.0,379.5,228.0,16,拒绝,151.5
RETL-202512-184650,零售行业,潍坊,三线及以下,服饰零售,514.0,399.8,247.7,5,通过,152.10000000000002
RETL-202512-747797,零售行业,天津,新一线城市,便利店,695.0,385.3,237.3,10,通过,148.0
RETL-202512-885652,零售行业,武汉,新一线城市,服饰零售,402.0,424.1,288.1,18,通过,136.0
RETL-202512-521438,零售行业,沈阳,二线城市,家电零售,632.0,375.0,284.1,56,通过,90.89999999999998
RETL-202512-212311,零售行业,沈阳,二线城市,综合商超,487.0,202.4,157.6,12,通过,44.80000000000001
RETL-202512-038588,零售行业,盐城,三线及以下,美妆零售,685.0,356.6,239.0,58,通过,117.60000000000002
RETL-202512-129383,零售行业,长沙,二线城市,生鲜零售,566.0,377.9,297.9,37,通过,80.0
RETL-202512-120243,零售行业,唐山,三线及以下,服饰零售,508.0,347.1,254.1,42,拒绝,93.00000000000003
RETL-202512-188663,零售行业,北京,一线城市,文具零售,430.0,373.8,314.5,46,通过,59.30000000000001
RETL-202512-478273,零售行业,上海,一线城市,文具零售,684.0,161.9,121.2,50,通过,40.7
RETL-202512-703677,零售行业,盐城,三线及以下,生鲜零售,636.0,297.3,242.6,60,通过,54.70000000000002
RETL-202512-809190,零售行业,大连,二线城市,综合商超,684.0,123.6,97.0,44,通过,26.599999999999994
RETL-202512-991071,零售行业,长沙,二线城市,家电零售,411.0,385.8,291.4,32,通过,94.40000000000003
RETL-202512-381059,零售行业,广州,一线城市,美妆零售,421.0,298.5,247.8,43,通过,50.69999999999999
RETL-202512-253083,零售行业,宁波,二线城市,综合商超,571.0,372.3,254.2,51,通过,118.10000000000002
RETL-202512-413240,零售行业,长沙,二线城市,综合商超,454.0,268.3,216.1,45,通过,52.20000000000002
RETL-202512-760458,零售行业,哈尔滨,二线城市,美妆零售,472.0,298.6,250.4,40,通过,48.20000000000002
RETL-202512-603869,零售行业,常州,三线及以下,综合商超,486.0,880.5,589.1,97,通过,291.4
RETL-202512-333204,零售行业,阜阳,三线及以下,服饰零售,533.0,347.9,241.8,15,通过,106.09999999999997
RETL-202512-590308,零售行业,厦门,二线城市,美妆零售,545.0,546.5,372.4,106,通过,174.10000000000002
RETL-202512-381236,零售行业,上海,一线城市,美妆零售,687.0,242.9,150.7,57,通过,92.20000000000002
RETL-202512-677766,零售行业,武汉,新一线城市,美妆零售,630.0,173.0,110.5,54,通过,62.5
RETL-202512-285963,零售行业,保定,三线及以下,家电零售,647.0,936.0,749.0,80,通过,187.0
RETL-202512-762606,零售行业,哈尔滨,二线城市,文具零售,608.0,145.5,87.7,52,通过,57.8
RETL-202512-826118,零售行业,厦门,二线城市,家电零售,401.0,868.3,641.4,68,通过,226.89999999999998
RETL-202512-793358,零售行业,哈尔滨,二线城市,服饰零售,578.0,353.0,222.2,59,通过,130.8
RETL-202512-219790,零售行业,唐山,三线及以下,服饰零售,666.0,600.1,483.9,117,通过,116.20000000000005
RETL-202512-947697,零售行业,上海,一线城市,服饰零售,456.0,16.6,10.4,14,通过,6.200000000000001
RETL-202512-202404,零售行业,泉州,三线及以下,生鲜零售,411.0,249.5,201.1,14,通过,48.400000000000006
RETL-202512-195138,零售行业,潍坊,三线及以下,综合商超,502.0,109.6,88.4,14,通过,21.19999999999999
RETL-202512-092916,零售行业,青岛,二线城市,服饰零售,436.0,23.1,19.5,29,通过,3.6000000000000014
RETL-202512-562869,零售行业,厦门,二线城市,文具零售,550.0,36.1,25.3,52,通过,10.8
RETL-202512-843568,零售行业,北京,一线城市,服饰零售,416.0,120.9,82.3,22,通过,38.60000000000001
RETL-202512-532006,零售行业,厦门,二线城市,便利店,465.0,281.5,173.4,14,通过,108.1
RETL-202512-308362,零售行业,大连,二线城市,文具零售,604.0,242.8,147.4,17,通过,95.4
RETL-202512-608282,零售行业,大连,二线城市,生鲜零售,696.0,261.4,190.4,9,通过,70.99999999999997
RETL-202512-413167,零售行业,邯郸,三线及以下,服饰零售,451.0,153.9,106.1,9,通过,47.80000000000001
RETL-202512-729022,零售行业,宁波,二线城市,文具零售,570.0,43.7,30.3,31,通过,13.400000000000002
RETL-202512-412445,零售行业,哈尔滨,二线城市,服饰零售,514.0,672.7,515.3,79,通过,157.4000000000001
RETL-202512-174392,零售行业,济南,二线城市,服饰零售,644.0,336.0,279.0,9,通过,57.0
RETL-202512-399253,零售行业,长沙,二线城市,生鲜零售,597.0,103.8,66.6,18,通过,37.2
RETL-202512-124737,零售行业,深圳,一线城市,美妆零售,699.0,123.3,100.9,51,通过,22.39999999999999
RETL-202512-745515,零售行业,宁波,二线城市,服饰零售,611.0,183.8,138.6,28,通过,45.20000000000002
RETL-202512-855829,零售行业,北京,一线城市,美妆零售,479.0,93.8,73.1,36,通过,20.700000000000003
RETL-202512-177191,零售行业,南京,新一线城市,便利店,522.0,239.9,167.0,13,通过,72.9
RETL-202512-245628,零售行业,长沙,二线城市,服饰零售,527.0,298.1,183.4,28,通过,114.70000000000002
RETL-202512-497856,零售行业,宁波,二线城市,文具零售,640.0,224.8,190.9,46,通过,33.900000000000006
RETL-202512-528447,零售行业,盐城,三线及以下,文具零售,516.0,,,16,通过,
RETL-202512-763180,零售行业,天津,新一线城市,美妆零售,577.0,248.1,151.2,10,通过,96.9
RETL-202512-193468,零售行业,苏州,新一线城市,文具零售,582.0,292.9,240.4,5,通过,52.49999999999997
RETL-202512-355321,零售行业,阜阳,三线及以下,生鲜零售,522.0,88.3,53.3,7,通过,35.0
RETL-202512-023833,零售行业,厦门,二线城市,生鲜零售,440.0,745.3,458.7,61,通过,286.59999999999997
RETL-202512-363167,零售行业,重庆,新一线城市,家电零售,510.0,273.9,219.1,51,通过,54.79999999999998
RETL-202512-267228,零售行业,成都,新一线城市,便利店,496.0,139.9,111.0,22,通过,28.900000000000006
RETL-202512-954504,零售行业,南京,新一线城市,综合商超,670.0,296.4,239.5,36,通过,56.89999999999998
RETL-202512-810238,零售行业,广州,一线城市,家电零售,582.0,792.2,528.3,106,通过,263.9000000000001
RETL-202512-829900,零售行业,重庆,新一线城市,美妆零售,648.0,336.0,280.0,34,通过,56.0
RETL-202512-019756,零售行业,上海,一线城市,便利店,699.0,225.9,167.2,20,通过,58.70000000000002
RETL-202512-009689,零售行业,盐城,三线及以下,文具零售,559.0,497.2,422.0,47,通过,75.19999999999999
RETL-202512-858353,零售行业,长沙,二线城市,家电零售,411.0,182.1,133.1,55,通过,49.0
RETL-202512-790360,零售行业,深圳,一线城市,便利店,419.0,705.6,518.3,65,通过,187.30000000000007
RETL-202512-030557,零售行业,盐城,三线及以下,文具零售,550.0,981.0,653.8,106,通过,327.20000000000005
RETL-202512-782385,零售行业,厦门,二线城市,便利店,638.0,62.8,45.9,31,拒绝,16.9
RETL-202512-002788,零售行业,杭州,新一线城市,家电零售,484.0,562.9,359.9,97,通过,203.0
RETL-202512-265800,零售行业,广州,一线城市,文具零售,424.0,314.8,206.6,28,通过,108.20000000000002
RETL-202512-899505,零售行业,深圳,一线城市,综合商超,507.0,320.3,238.2,19,通过,82.10000000000002
RETL-202512-128488,零售行业,北京,一线城市,文具零售,455.0,238.6,153.9,31,通过,84.69999999999999
RETL-202512-967477,零售行业,唐山,三线及以下,生鲜零售,628.0,378.5,236.3,41,通过,142.2
RETL-202512-977819,零售行业,宁波,二线城市,便利店,461.0,69.4,58.8,60,通过,10.600000000000009
RETL-202512-571853,零售行业,西安,新一线城市,便利店,508.0,669.4,546.6,85,拒绝,122.79999999999995
RETL-202512-008449,零售行业,阜阳,三线及以下,生鲜零售,412.0,,,45,通过,
RETL-202512-921746,零售行业,北京,一线城市,服饰零售,605.0,11.3,8.4,7,通过,2.9000000000000004
RETL-202512-829683,零售行业,济南,二线城市,文具零售,661.0,122.8,97.2,5,通过,25.599999999999994
RETL-202512-687974,零售行业,厦门,二线城市,家电零售,663.0,36.0,29.6,60,通过,6.399999999999999
RETL-202512-073309,零售行业,青岛,二线城市,家电零售,523.0,111.0,67.6,54,通过,43.400000000000006
RETL-202512-531733,零售行业,厦门,二线城市,家电零售,575.0,346.4,263.0,44,通过,83.39999999999998
RETL-202512-988040,零售行业,重庆,新一线城市,便利店,469.0,303.3,213.7,47,拒绝,89.60000000000002
RETL-202512-298906,零售行业,宁波,二线城市,文具零售,422.0,89.5,53.9,34,通过,35.6
RETL-202512-052420,零售行业,上海,一线城市,服饰零售,507.0,165.8,116.9,41,通过,48.900000000000006
RETL-202512-607004,零售行业,南京,新一线城市,家电零售,627.0,326.4,219.7,40,通过,106.69999999999999
RETL-202512-002931,零售行业,成都,新一线城市,家电零售,502.0,826.7,634.2,115,通过,192.5
RETL-202512-009826,零售行业,北京,一线城市,便利店,634.0,893.7,636.1,109,通过,257.6
RETL-202512-643086,零售行业,厦门,二线城市,便利店,651.0,363.1,259.2,38,通过,103.90000000000003
RETL-202512-319342,零售行业,天津,新一线城市,文具零售,646.0,773.8,507.9,85,通过,265.9
RETL-202512-129986,零售行业,广州,一线城市,生鲜零售,470.0,403.5,261.5,9,通过,142.0
RETL-202512-131670,零售行业,广州,一线城市,便利店,515.0,348.0,269.5,19,通过,78.5
RETL-202512-693420,零售行业,广州,一线城市,服饰零售,482.0,257.1,184.4,44,通过,72.70000000000002
RETL-202512-021263,零售行业,杭州,新一线城市,文具零售,658.0,137.9,100.3,52,通过,37.60000000000001
RETL-202512-178066,零售行业,宁波,二线城市,生鲜零售,619.0,226.0,143.4,60,拒绝,82.6
RETL-202512-221206,零售行业,邯郸,三线及以下,便利店,453.0,380.3,280.8,19,通过,99.5
RETL-202512-813511,零售行业,厦门,二线城市,美妆零售,570.0,757.9,547.8,119,通过,210.10000000000002
RETL-202512-999651,零售行业,常州,三线及以下,生鲜零售,612.0,120.0,73.6,34,通过,46.400000000000006
RETL-202512-341893,零售行业,保定,三线及以下,文具零售,496.0,200.4,163.2,29,通过,37.20000000000002
RETL-202512-044436,零售行业,保定,三线及以下,便利店,644.0,122.3,82.4,37,通过,39.89999999999999
RETL-202512-499567,零售行业,保定,三线及以下,便利店,691.0,147.0,88.2,27,通过,58.8
RETL-202512-484321,零售行业,南京,新一线城市,生鲜零售,550.0,721.5,583.6,71,通过,137.89999999999998
RETL-202512-860107,零售行业,成都,新一线城市,家电零售,451.0,147.8,115.5,14,通过,32.30000000000001
RETL-202512-364895,零售行业,常州,三线及以下,美妆零售,463.0,200.4,128.3,42,通过,72.1
RETL-202512-400026,零售行业,沈阳,二线城市,美妆零售,457.0,100.1,75.0,58,通过,25.099999999999994
RETL-202512-564131,零售行业,重庆,新一线城市,服饰零售,516.0,554.3,464.3,69,通过,89.99999999999994
RETL-202512-227557,零售行业,常州,三线及以下,服饰零售,440.0,764.9,604.8,77,通过,160.10000000000002
RETL-202512-839491,零售行业,大连,二线城市,文具零售,524.0,236.1,147.7,35,通过,88.4
RETL-202512-748021,零售行业,沈阳,二线城市,生鲜零售,460.0,331.7,221.9,15,通过,109.79999999999998
RETL-202512-851666,零售行业,广州,一线城市,综合商超,666.0,198.3,161.1,13,通过,37.20000000000002
RETL-202512-238008,零售行业,宁波,二线城市,美妆零售,542.0,982.0,829.6,64,通过,152.39999999999998
RETL-202512-566974,零售行业,阜阳,三线及以下,美妆零售,688.0,200.1,137.8,43,通过,62.29999999999998
RETL-202512-000800,零售行业,沈阳,二线城市,美妆零售,450.0,963.3,679.9,68,通过,283.4
RETL-202512-049405,零售行业,宁波,二线城市,综合商超,465.0,166.2,125.3,44,通过,40.89999999999999
RETL-202512-161755,零售行业,深圳,一线城市,家电零售,441.0,379.7,252.4,55,通过,127.29999999999998
RETL-202512-928008,零售行业,广州,一线城市,文具零售,474.0,850.8,616.4,114,通过,234.39999999999998
RETL-202512-350530,零售行业,天津,新一线城市,便利店,462.0,60.0,44.2,16,通过,15.799999999999997
RETL-202512-175088,零售行业,重庆,新一线城市,文具零售,504.0,53.5,45.5,17,通过,8.0
RETL-202512-099699,零售行业,宁波,二线城市,美妆零售,407.0,388.5,234.5,11,通过,154.0
RETL-202512-552335,零售行业,青岛,二线城市,服饰零售,640.0,961.4,800.2,114,通过,161.19999999999993
RETL-202512-760633,零售行业,苏州,新一线城市,文具零售,677.0,639.0,453.6,118,通过,185.39999999999998
RETL-202512-680619,零售行业,杭州,新一线城市,综合商超,401.0,104.5,84.3,48,通过,20.200000000000003
RETL-202512-980012,零售行业,南京,新一线城市,服饰零售,491.0,393.9,274.6,24,通过,119.29999999999995
